content,Quality,Service,Shipping,Packing
1663,Tốc độ rất thấp so với quảng cáo. Chỉ hỗ trợ đến chuẩn g.,0,,,
1664,sách có mục lục không đồng nhất với số mục trong sách. vui lòng ib cho t lí do.,0,,,
1666,"Ánh sáng hơi kém ,không ăn thua",0,,,
1668,"áo mưa dễ rách, mới dùng 2 lần đã rách",0,,,
1669,"Nắp bị lỗi, cài khoá nút vẫn bấm bật nắp được, không có tác dụng khoá",0,,,
1670,Đèn mua về ko dùng được. kết nối với nguồn bấm công sáng được 1s là lại tắt. Mong được hỗ trợ đổi cái khác.Thất vọng,0,1,,
1671,Hàng bị xước nhiều quá không giống quảng cáo,0,,,
1672,"Lần đầu bỏ vào máy in rõ nét, qua ngày sau in bị mờ, ko thấy chữ luôn. Mực quá tệ!",0,,,
1673,Đặt hàng hôm 12/12 đến hôm nay 15/12 nhận sp lúc 7h tối mở ra thì cảnh phải giữ màn hình và viền hở rất lớn còn có vết trày cài đặt bản ios mới thì chạy 2h30p k dc face id lúc nhận lúc k???? mới nhận dc mấy tiếng tiki đổi giúp cho sp khác,0,1,,
1678,"kích sóng không ổn định, đôi khi bị mất kết nối",0,,,
1681,"Thiết kế bất tiện, không cắm ống hút được.",0,,,
1682,"kết nối cái thì chập chờn lúc có lúc k,cái thì k có",0,,,
1683,Gửi HD cho mình để hoàn thành nhé!,0,,,
1684,Chuôi xạc nhỏ hơn Đúng như Trên hình không xài được,0,,,
1685,"Giấy xấu, dịch sai và không hay, nội dung thiếu rất nhiều dù ghi là toàn tập nên có hơn 150k cũng ko đáng, lên wattpad đọc còn hơn",0,,,
1687,"Mình bỏ sim vào thì điện thoại hiện Limited service không gọi được, giờ làm thế nào vậy shop ơi?",0,1,,
1691,"Dây chất lượng rất tệ, kết nối chập chờn",0,,,
1694,"đầu ngòi hở, bị ra mực chỉ sau 1 tiếng sử dụng. mua 2 hộp nhưng vì lí do này mà không sử dụng loại bút này nữa",0,,,
1695,"usb wifi kết nối rất yếu, rớt mạng liên tục, tốc độ ko ổn định",0,,,
1696,"Tạm, bị xước đầu mũi, ko vui lắm nhưng tạm chấp nhận",0,,,
1699,"Chưa đọc nội dung. Nhưng thật sự thất vọng vì một quyển sách về trải nghiệm người dùng lại có thể thiết kế màu sắc như này cho tất cả hình ảnh minh hoạ, chữ khó nhìn khó đọc kinh khủng",0,,,
1701,"Mua hàng mới nhưng khi mở ra thì nhận được như hình đây. Các chi tiết trên đầu tiếp nối usb đã bị nhem nhẻm đen dù mới mở hộp ra chưa sử dụng.
Làm việc rất nhanh, giao hàng cũng trước ngày hẹn thế nhưng kết quả lại như thế này đây. Thật hết sức thất vọng.
Adapter dùng ổn, bắt được 2 băng tần và hoạt động tốt. Thế nhưng lại bị vấn đề nêu trên thật là không chấp nhận được.",0,1,1,
1704,"về gắn vào acer nitro 5 2019 nhưng máy không lên, đổi khe ram cũng ko lên khi tháo ra chỉ chạy ram theo máy thì máy khởi động bình thường,  tôi muốn đổi cây ram khác thì ntn",0,1,,
1706,"sách không hay, lý thuyết, khó thực hiện",0,,,
1707,Dán không dính. Tuy nhiên sản phẩm được giao rất nhanh.,0,,1,
1708,"lau nó cứ dính dính rít rít kỳ lắm,nhưng chịu khó lau cũng được,nói chung ko hài lòng lắm",0,,,
1709,Some pens are dried and broken. But they did not change!!!,0,,,
1710,"dây cáp èo uột, mỏng lét như cọng bún. Xài được vài ngày là chập chờn mất kết nối phải cắn ví bỏ tiền ra mua dây xịn. Chất lượng dạng này chỉ đáng để dùng sơ cua 1 vài ngày chứ không thể dùng lâu dài, xui thì mua về không có đường truyền. Đừng nên ham rẻ mà bỏ tiền mua. Đầu tư 1 chút để dùng lâu dài có khi còn rẻ hơn. Mua dây này về kiểu gì cũng phải mua dây loại tốt. Hình chụp so sánh dây mua về (dây nhỏ) và dây loại tốt mua ở gần nhà (dây lớn). Nhìn cũng đủ biết chất lượng khác nhau 1 trời 1 vực.",0,,,
1715,"Sản phẩm mới mua về đã lag, trong tầm giá thì nên mua máy cũ.",0,,,
1716,tốc độ ngang cái tp link trăm mấy. Đánh liên minh mà bị disconected suốt trong khi thằng bạn kế bên xài tp link trăm mấy ngon lành. Mua cái rẻ thôi được rồi.,0,,,
1720,không thể kết nối mạng đến máy tính,0,,,
1721,Kìm bấm rất chán bấm không ngon,0,,,
1722,Thật ra nó chỉ tạo ra 1 tên wifi mới chứ không hề có tác dụng kích sóng như quảng cáo. Modem đặt tầng 1. Tôi cắm cục kích này ở tầng 2 cách nhau 3m. Nhưng lên tầng 3 thì hoàn toàn không thể truy cập mạng từ mạng phát ra từ cục kích. Trong khi vẫn vào truy cập được từ wifi mạng chính. 1*,0,,,
1723,"Đen hơi tối, moi nhận được nen chua dùng xem được nau kg",0,,,
1724,Mới mở ra mà tơi tả như vậy sao shop ơi!!!!!,0,,,
1725,"Mình háo hức đọc, vì rất yêu người đưa diều và ngàn mặt trời rực rỡ cũng khá hay, nhưng đọc xong cuốn này thì hơi thất vọng một tí",0,,,
1732,mới mua được 2 tháng. hư cục nguồn không biết làm sao để bảo hành?,0,1,,
1733,"mưjc in ra ko đều, kéo chữ dài, in văn bản chẳng đâu vào đâu",0,,,
1737,"Bìa không quá đẹp hay ấn tượng, tạm ổn. Mình khá thích bộ truyện này của Trúc Dĩ nhưng đơn vị phát hành nên xem lại chất lượng biên tập. Nhiều đoạn chấm phẩy lộn xộn, câu từ như edit trên mạng, thuật ngữ mà biên tập đến buồn cười (vd: thể loại nhạc Rock Heavy-metal mà dịch giả với biên tập dịch thuần Việt quá đáng thành “nghe nhạc kim loại nặng” :))))),… Chưa kể in ấn thì chữ bé lí nhí lại còn sít, đọc đau hết cả mắt. Mình mua bản xuất bản với hi vọng được đọc một bản dịch chỉn chu nhưng thật sự thất vọng. Có lẽ mình sẽ phải cân nhắc kỹ và đọc thử những tác phẩm khác do NTV phát hành trước khi quyết định mua.
2 sao cho khâu giấy, in ấn sắc nét dù bìa và gáy vẫn lỗi nhẹ.",0,,,
1738,"Bỏ tiền ra mua hàng mới mà nhận về hàng như này. Vỏ bị rạch nham nhở, seal che chân tiếp xúc thì bị lột ra. Cho hỏi đây là hàng shop đã bỏ ra dùng xong mới bán lại cho khách hay như nào? Trading mà k cải thiện còn làm ăn như này mất hết khách. Thân ái!",0,,,
1739,mẫu mã máy rất ok. nhưng khi hút mực thì mực đen ko được hút lên. mình chưa biết cách xử lí. Nhờ shop giúp mình nhé.,0,1,,
1740,Mới tháo ra thì đã bị trầy.@@ hi vọng lần sau ổ cứng thì bên bán hàng cẩn thận hơn,0,,,
1741,Sản phẩm vừa mở khóa ra đã hư rồi,0,,,
1742,Buồn quá sử dụng không khớp với tính,0,,,
1744,"USB 3.1 mà tốc độ có 10MB/s, ko đúng với Gen 3.1",0,,,
1745,Sách không được bảo vệ chỉ có hợp giấy đựng bên ngoài nên khi giao hàng có va đập sách bị cong ở phần mép sách nhiều nhất là phần góc.,0,,,
1746,"Mua được 10 ngày thì bị lỗi không kết nối được, làm lại nhiều lần cũng không được (Đèn vàng nháy liên tục mà không tắt).",0,,,
1751,"ko ăn thua, chuột lôi khắp nhà luôn",0,,,
1752,"Hơi bị móp một chút nhg đc cái Tiki giao nhanh, bộ hệ thống bị rách seal lm mik xót lắm í :)",0,,1,
1753,"Ổ kén quá, lại phải bỏ ko dùng!",0,,,
1755,"giao thiếu sản phẩm. Đặt 2, 1 xanh 1 nâu, mà chỉ giao 1",0,,,
1756,Ko có pin ???tại sao ạ ??,0,,,
1757,Mình mua mấy lần của tiki thì thấy tiki luôn đóng gói sơ sài nhưng ít khi bị móp sách nhưng lần này sách mình bị móp ;-;;;;;;; 🥹,0,,,
1759,hàng ok riêng cái nắp bị móp nhưng chuyển đổi mất thời gian nên dùng tạm,0,,,
1761,"cuộn giấy nhỏ hơn so vs thị trường, bọc bạc hơi rách",0,,,
1762,Mối hàng bị hở yếu ớt quá tệ,0,,,
1763,"Tôi nhận hàng với tình trạng seal không nguyên vẹn, đã bị mở. Cục phát wifi thì bị dính 1 cọng tóc ở giữa khe. Cho tôi hỏi bạn bán đồ mới hay secondhand ạ? Tôi muốn được giảm giá cho hàng tôi đã nhận vì tôi không có thời gian để gói và trả hàng.",0,1,,
1764,"Tôi mua bộ 06 quyển, cả 6 quyển in bìa giây bóng rất đẹp. Nhưng  bên trong, chỉ có 2 quyển in giấy bóng, còn 4 quyển thì in không bóng, màu xỉn. Bình thường rất tin tưởng vào chất lượng sách mua ở tiki, nhưng lần này thì tôi hơi thất vọng. Đề nghị tiki kiểm tra lại kỹ trước khi giao đến cho khách hàng.",0,1,,
1765,"Thực tế vs hình minh họa khác nhau nha , ko có chân 4 pin nên ko gắn vào hub dc , chỉ có thể gắn trực tiếp vào nguồn dùng tạm thôi",0,,,
1766,"Chưa được hài lòng về chất lượng sản phẩm. Từ khâu mua hàng đến khi sử dụng. Mua hàng thì hệ hống báo lỗi, lúc được lúc không, gọi lên tổng đài nhờ hỗ trợ thì phản hồi 1 cách rất công thức mà không hề kiểm tra thực tế phản hồi của khách hàng.
  Ổ cứng sử dụng tốc độ ghi không như thông số ban đầu. Khởi động lại rất lâu. Lâu hơn cả ổ HDD. Chắc có thể do mình đen.
   Mình đặt 2 loại, cái sau chưa về chưa biết như nào.",0,,,
1770,"Chán. Dùng lúc đầu được 2-3 tuần thấy ok. Qua tuần thứ tư do dọn phòng nên tắt router sau đó mở lại thì router hiện đầy đủ kí hiệu, có sóng nhưng ko có internet. (Như trên hình)",0,,,
1773,hơi cồng kềnh ko tiện để lắm,0,,,
1776,Đã dùng ko thoáng khí dùng như ccc,0,,,
1777,"Ổ điện có 2 cổng USB làm cảnh, gần như không thể sạc được, mình chỉ sạc đèn bàn và tai nghe mà đèn sạc sáng rất yếu, phải dùng củ sạc mới sạc được",0,,,
1779,"Đóng gói ko vừa thì có thể lấy hộp to hơn mà, sao lại nhồi nhét như thế để hỏng sách rồi.",0,,,
1780,"Mình đặt 9 quyển nhưng tiki giao k có bọc chống sốc. Hộp đựng sách thì khá móp méo. Quyển này mình nhận được bị quyển khác đè lên và bị gãy sách, thêm nữa ở bìa sách mình thấy có nhiều vết xước khá cũ! mong tiki cẩn thận hơn !",0,,,
1781,"Không kết nối được wifi, liên lạc tổng đài Tiki không được. Vui lòng liên lạc để hỗ trợ. ***
Cảm ơn nhiều",0,,,
1783,Nội dung: Chủ yếu là tổng hợp các câu chuyện nhỏ 1-2 trang. Bố cục không rõ ràng. Thông điệp không rõ ràng. Nhiều khi đọc xong một câu chuyện mà không biết rút ra được điều gì. Đọc xong nhiều câu chuyện cũng không biết tổng hợp lại được bài học gì nữa. Khó đọc thật sự.,0,,,
1785,ghi Cat6 nhưng công suất và tốc độ kém thua cọng cáp nhà xài. chán.,0,,,
1786,"dở ẹc, ko chai nào vừa ko sd đc.",0,,,
1787,"Sản phẩm đăng là TN 1010 nhưng bên trong lại là TN 1020/1035, khi lắp vào máy in HL 1211 thì không chạy được. Đề nghị Tiki xem lại sản phẩm này.",0,,,
1788,"Kệ làm bằng inox mỏng tang, đụng vào kêu lèng xèng như tôn mỏng. Giá lúc mua 858.000 mà giờ vào xem lại là 599.000 (không phải có ghi giảm giá)",0,,,
1789,Ti ki giao cái cân bi hư về xài ko được.Bây giờ tôi phải làm sao?Trả hàng lại có được ko?,0,1,,
1793,"Shop đăng bán màn hình hiệu Provision nhưng khi giao lại là K-vision, màn hình chất lượng thấp hình ảnh mờ ...",0,,,
1795,"Bảng dán không dính, bị bong",0,,,
1796,máy về bóc ra thấy vài vết xước trên lưng màn hình...khá thất vọng. các bạn khi nhận giao hàng nên yêu cầu mở kiểm tra hàng cẩn thận,0,,,
1797,"Chất lượng kém, lượng giấy in chỉ bằng 1/3 các hộp mực khác",0,,,
1798,"Hdd mới mua mà chạy đã kêu cạch cạch như sắp hỏng nghe mà xót cả ruột, kiểu này không biết nó sẽ chết lúc nào. Đang có việc cần gấp nên đành nhận hàng dùng chứ không thì không bao giờ mình chấp nhận tình trạng hàng hóa kiểu này🤔",0,,,
1799,Dùng 2 lần đã bị lệch chỗ đầu bấm. Chất lượng kém.,0,,,
1800,bôkcare của mình bị rách 😭 tiki làm ăn kì quá,0,,,
1802,Hông kết nối được. :( :( :( :(,0,,,
1803,"Theo mình hiểu sản phẩm (như hình mẫu) sẽ có 3 khúc, khúc dưới cùng lắp với chân đế và không có mấu treo đồ, khúc 2 và 3 có mấu treo đồ nhưng khúc 2 (khúc giữa) phải có lỗ khoan và đinh vít cả 2 đầu để lắp vào khúc 1 và 3. Tuy nhiên hàng giao cho mình lại không có khúc 2 mà lại có 2 khúc 3 (khúc ngọn,.  Mình đã chụp kỹ như ảnh đính kèm. Shop hướng dẫn lại cách lắp (nếu mình chưa hiểu đúng) hoặc đổi lại hàng giúp nhé.",0,,,
1804,"Quen thì mua thôi. Chưa có sự so sánh với sản phẩm khác cùng phân khúc. Tiki giao hàng nhanh, đóng gói cẩn thận",0,1,1,1
1807,Coi mỏi mẮt màn hình tối lắm,0,,,
1810,"cần đổi hàng, dùng không ổn định, bóng đèn nhấp nháy, điều chỉnh tăng giảm độ sáng thì tắt bất chợt",0,1,,
1814,Sao Không cài đặt sử dụng dc,0,,,
1815,sp ko có kèm theo địa driver thì làm sao dùng được shop ới,0,,,
1818,"đây là sắt bình thường, phun sơn đen, cọ nhẹ là trầy, các vết hàn quá thô và hàn vô trách nhiệm. phụ kiện kèm theo méo mó. khoét lỗ bắt vít thì không chuẩn",0,,,
1819,Hoạt động yếu!!!!!!!!!!!!!!!!!!!!,0,,,
1822,dùng một thời gian bị lỗi 1 cổng,0,,,
1823,"Mặt cân bị lỗi hay sao đó, nó cứ lỏng lẻo và lệch lệch. Hơn nữa k đặt gì lên cũng hiện số G. Shop có đổi sang cái khác được không? Chứ như vậy thì không thể sử dụng được.",0,1,,
1824,sản phẩm có tín hiệu mạnh.nhưng mạng không chạy được.dùng thấy sóng full cây nhưng không vào được mạng ạ...mong ad giúp em.e cảm ơn,0,,,
1826,"Xài được 1 lần, sau đó gài thanh sắt không giữ lại được, phải bỏ đi.",0,,,
1827,"Hộp đựng Ổ Cứng Di Động HDD Box 2.5 ORICO 2139U3, nhựa mỏng, nắp đậy hộp ổ cứng lỏng lẻo.",0,,,
1828,Gọi là thu wif mà đến gần mới bắt được,0,,,
1829,"nắp bị tràn dầu, ko chặt với miệng chai",0,,,
1831,"Nhận hàng mấy hôm rồi mà hôm nay mới bóc, mua hàng của tiki rất nhiều lần rồi chưa lần nào bị trường hợp rách như này. Cần được bộ phận chăm sóc khách hàng hỗ trợ",0,1,,
