content,Quality,Service,Shipping,Packing
2715,"Chỉ trình bày nguyên nhân, không nêu cách khắc phục. Nói bổ sung dinh dưỡng mà ko nói dinh dưỡng là cái gì??????",,0,,
2744,"Giao hàng không đúng, mua mực 6030 nhưng giao cho hộp mực không tương thích",,0,,
2746,"Cuộn 3m mà cắt có 2m, bị thiếu",,0,,
2747,"sao mình yêu cầu xuất hoá đơn vẫn chưa có, chỉ mới có hoá đơn vận chuyển còn hoá đơn hàng vẫn chưa có",,0,,
2756,sách móp ( lúc nghe ko có bookcare là thấy điềm r ) Cộng điểm vì sách đẹp shipper dễ thương giao nhanh. Giá ko chát quá vì mua sale. Ko bik có phải mua sale nên hàng chả tốt,,0,1,
2758,"Mình có đặt mua sản phẩm này về nhưng test các ổ mình có thì phát hiện ra chỉ có nhận từ 2TB trở xuống, ổ 3TB 5TB của mình hoàn toàn không nhận. Trong khi mình gắn các ổ 3Tb 5Tb vào Box Lacie thì vẫn chạy bình thường. Đề nghị các bạn tiki test hàng trước khi quảng cáo, tránh nhầm lẫn cho KH.",,0,,
2759,"Sản phẩm đăng là TN 1010 nhưng bên trong lại là TN 1020/1035, khi lắp vào máy in HL 1211 thì không chạy được. Đề nghị Tiki xem lại sản phẩm này.",,0,,
2763,"Không có dĩa cài ? Nhưng không sao, mình có chương trình, vừa nhận hàng nên chưa cài được, mình sẽ cài rồi xem xét sau.",,0,,
2764,"Mình mới nhận hàng. Cũng may là không ướt và không mất món nào. 1/6 quyển mình mua có bọc ngoài. Mong Tiki hỗ trợ bọc sách, gói hàng chắc chắn hơn. không biết có phải do thanh toán trước không nhưng các lần trước thanh toán sau, tiki bọc hàng rất cẩn thận. Mình đã mua sách tiki 7 năm nay rồi và lần này rất thất vọng ạ",,0,,
2765,Sản phẩm giao không có bookcare như đơn đặt hàng,,0,,
2769,"Truyện không có màng bọc nilon => standee nhựa vốn kèm theo không có. Không ngờ Tiki trading làm ăn vớ vẩn như thế đấy. Tập 3, 4 cũng tương tự, thiếu standee vs màng bọc truyện 😑 
Quyển Hanzawa sát thủ số nhọ (Conan) 2 + 3 vẫn có đủ postcard dù ko có màng bọc (nhưng đc bao lại đàng hoàng nên vẫn đủ nhé. Thất vọng về Tiki khi sp thiếu sót mà vẫn đẩy cho khách đc 😑",,0,,
2774,Hình ảnh là tem bo góc mà shop ship tem vậy,,0,,
2786,Như cái lồn đụ mẹ đặt 10 cây bút 5 cuốn vở đi giao cho tao 10 cây bút làm ăn như l có chó nó mua,,0,,
2787,Shop chính hãng mà không xuất được hóa đơn. Làm ăn kém quá,,0,,
2792,"Lần đầu tiên tôi đặt hàng trên tiki quá là thất vọng, vừa thiếu phụ kiện lại còn nói những lời khó nghe, không cho kiểm tra hàng nếu muốn kiểm tra phải có CMND mình nghĩ chắc chắn sẽ giở trò gì nên mình mới không cho, cuối cùng thì cũng cho kiểm tra nếu tiki làm ăn chân chính thì chắc sẽ cho khách kiểm tra đàng hoàng rồi, tôi sẽ kiện tiki về việc làm ăn bát nháo, lừa đảo,anh chị em nào nhìn thấy bài viết này rồi đừng nên đặt hàng trên tiki nữa nếu không tin thì thử mới biết...?",,0,,
2793,"QUẢNG CÁO QUÁ ĐÀ

Sách nội dung cơ bản, dành cho người mới bắt đầu nghiên cứu thì ổn. 

Tiêu đề phụ nghe rất kêu là ""Con đường trở thành nhà khai vấn TÀI BA"" là do tự thêm vào chứ bản gốc tiếng Anh không có. Đó là một việc PR quá đà khiến cho nhiều người có thể chọn nhầm sách.",,0,,
2797,"Mình vừa mua xong lên nhận xét thì thấy sản phẩm ngừng kinh doanh rồi, nhưng mà mình vẫn phải nói nhé, giao cho mình 2 miếng gỗ lớn với 5 miếng gỗ nhỏ để đun củi à? Mình biết là hàng tự lắp ráp nhưng không cho ốc vít chắc mình ráp mấy miếng ván bằng niềm tin...",,0,,
2798,"Gửi bộ phận hỗ trợ Tiki,


Do có sự nhầm lẫn trong việc chọn địa chỉ nhận sách từ tôi nên đơn hàng #564888452 đã không giao tới được.

Kính nhờ Tiki, chuyển giao hàng lại theo thông tin sau:


Nguyễn Ngọc Thanh Tuấn

Địa chỉ: 101/15 đường số 12, Phường Tam Bình, Quận Thủ Đức - TP Thủ Đức, Hồ Chí Minh

Điện thoại: ***


Tôi xin hoàn toàn chịu mọi chi phí phát sinh.


Cần nói thêm, khi phát hiện ra sai sót và lỗi từ cá nhân, tôi đã chủ động liên hệ với Tiki để thông báo đổi địa chỉ nhận hàng, nhưng nhận được thông báo là sẽ tự động chuyển đến 3 lần, rồi sau 3 lần sẽ báo trả lại. Tôi thật sự không rõ quy trình của Tiki có vấn đề gì khi lại mất công giao 3 lần, trong khi khách hàng chủ động liên hệ sửa sai. Tiki có thể xem lại ghi âm cuộc gọi từ số điện thoại *** của tôi đến tổng đài hỗ trợ để nắm rõ hơn",,0,,
2802,Dat tu ke sach ma giao vay sao rap lam an ki vay troi tiki bua gio hoai luon ak tren hinh vay ma giao hang thi khac buc boi,,0,,
2805,"mua 6c nhưng sách không bọc màng co, không có bookmark như đã nói, sách bị dơ và xướt nhiều,....
mua nhiều lần rồi nhưng lần này vô cùng thất vọng.
HY VỌNG TIKI SỚM KHẮC PHỤC TRONG QUÁ TRÌNH ĐÓNG GÓI CŨNG NHƯ KIỂM TRA SÁCH TRƯỚC KHI GỬI.",,0,,
2808,"Đã nhận hàng, nhưng không có ốc,vic để lắp ráp .Vui lòng gởi bổ sung gấp.Số đơn hàng 266342922.Xin cám ơn.",,0,,
2816,"Sản phẩm bán ko như hình ảnh đăng bán,đặt mua mền lông cừu màu xám dậm giao xám tro,mua kích thước 1m8*2m mà giao chưa đc 1m6*2m ,kiểu treo đầu dê bán t thịt chó vậy,thậm tệ gối thì nhỏ và gòn ko nhiều,tiền mua bỏ ra ko nhiều mà xuất hđ đợi 74 ngày ,thậm tệ và tiếc tiền ghê",,0,,
2820,Đơn hàng đặt 4 chiếc nhưng shop chỉ giao có 3 chiếc ly!!!!!,,0,,
2821,"shop gửi hàng sai, giờ sao nối đây. RJ45 dùng bấm cáp mà",,0,,
2828,quảng cáo pin sạc lại giao pin thường AA,,0,,
2836,giao đúng sản phẩm nhưng ko có quà tặng bộ vệ sinh máy tính nên cho 1*,,0,,
2838,"Shop lừa gạt, giao hàng không đúng sản phẩm đã đặt, tôi mua đồng hồ điện tử mà giao đồng hồ kim rẻ tiền",,0,,
2839,"Giao hàng sớm , nhưng đóng gói bị móp mặc dù đã có gắn mác hàng dễ vỡ, trong hộp chỉ có chân đèn, 1 bóng led và thân đèn không chân kẹp như mô tả",,0,1,
2840,Theo shop nói thì có kèm theo pin nhưng mở ra thì k thấy pin kèm theo.,,0,,
2847,Tại sao mình đặt kệ lò vi sóng lại giao kệ giá sách?không chấp nhận được,,0,,
2849,"điện thoại tốt_x000D_
nhưng tai nghe khuyến mãi kèm theo thì hỏng, không dùng được",1,0,,
2852,Sao không thấy 2 cây anten vậy shop,,0,,
2853,"Giao hàng không đúng như mẫu đặt, giá 60k mà thu 150k, không có giỏ đựng bình nước như đơn đặt
Đánh giá: 0 sao!",,0,,
2857,"- Quảng cáo là 1Gbps nhưng thực tế chỉ là port 100Mbps
- Không hỗ trợ authe qua Radius, chỉ hỗ trợ PSK

Trả hàng còn bị tiki làm khó =.=",,0,,
2858,Lừa đảo á đừng có mua nha mọi người. Mua này giao cái khăn tím tào lao.,,0,,
2881,"chất lượng, giá cả ok. chỉ có điều giao sai. vì cần bàn rộng 45cm nên mới mua cuối cùng nhận bàn rộng 40cm để lap và bàn phím rời rất chật. thấy nhiều người mua bị vậy. ko biết có phải shop nhầm lẫn hay cố tình luôn.",1,0,,
2891,bên mình xuất nhầm thông tin hóa đơn làm tôi ko thanh toán với công ty được,,0,,
2893,Không cho đổi trả vì bên em không giao sai sp. Buồn cười tôi bỏ tiền đi mua sp không thể dùng được,,0,,
2895,Hộp mực này chỉ in được 1 gam giấy khoảng 500 tờ in 1 mặt chứ không phải như quảng cáo. Mọi người cân nhắc khi mua. Tôi đã bị lừa vì tin Tiki,,0,,
2900,"bị tiki làm phiền, hiển thị bắt phải đánh giá mà ko cho ẩn đi. nhắn cskh nhưng không ai phản hồi, và vào hỗ trợ khách hàng thì bot chat tự động tiki care lần nào cũng yêu cầu nhập thông tin định danh, trong khi thông tin đăng nhập đã có trên app",,0,,
2906,Trả tiền online xong mà k nhận d hàng,,0,,
2924,"Không chấp nhận được chế độ bảo hành quá lằng nhằng mất thời gian cho người dùng
Mình đã gọi và được tư vấn viên tư vấn nhưng chưa hài lòng về chấ lượng đã gọi lại nhưng ko đc hồi đáp",,0,,
2927,mua 14 inch giao 16 17 inch. Chán shop,,0,,
2928,"Mua 2, nhưng chỉ có giao 1.",,0,,
2934,Mua màu vàng gửi màu khác,,0,,
2935,Mình muốn trả lại sản phẩm này. Không có adaptor và driver. Thủ tục hoàn lại như thế nào ạ?,,0,,
2937,"Trên hình mua dây màu trắng mà giao dây màu xanh,rõ ràng về giá dây xanh này rẻ hơn,có hết hàng hay gì thì cũng nói 1 tiếng chứ.
Dây vỏ mỏng hơi ọp ẹt nhưng cũng xài đc.",,0,,
2939,"- Shop làm ăn thiếu đạo đức. Hỏi trước là thời gian 1 pin sạc đầy là bao lâu thì báo 2 - 3 tiếng, thực tế 30p. _x000D_
- Nhắn tin đề nghị đổi Pin thì đọc xong không trả lời. _x000D_
- Làm ăn kiểu này thì đừng bán trên Tiki nha shop, tôi mua ở đây vì tin tưởng Tiki, còn nơi khác giá rẻ hơn và khách hàng báo dùng 2h/ lần sạc nha. Cũng đừng ngụy biện là Pin lỗi nha, vì đã có khách hàng khác phản ánh, cả 2 Pin kèm theo máy đều chỉ 30p, nên không chấp nhận chuyện lỗi ở đây, là cố tình làm ăn không trung thực.",,0,,
2940,"Lừa gạt nhé. Sản phẩm không kèm khuyến mãi như trong hình quảng cáo!_x000D_
Shop nên làm ăn chân thật hơn!",,0,,
2941,Giao thiếu sản phẩm này !,,0,,
2945,Tôi mua quạt nhỏ 12cm nhưng được giao loại lớn 14cm.,,0,,
2948,"Đặt hàng không giao, khi hỏi thì thái độ phục vụ shop thiếu văn hóa, không bao giờ mua lại lần nữa",,0,,
2950,"Tôi đã biết là thiết bị này không sử dụng đồng thời được 2 line mạng chia ra. Nên chỉ mua về nhằm việc chuyển đổi khi cần đi dây cho đẹp
Tuy nhiên shop này bắt mua tối thiểu 3 cái chứ không cho mua 1 cái. Mua về kiểm tra thì phát hiện 2 trong số 3 cái đã mua bị hư 1 cổng chỉ còn sài được 1 cổng.
Đề nghị Tiki xem xét shop này. Tôi đọc review lúc mua thấy cũng nghi nghi rồi",,0,,
2959,Giao sai kích thước giấy.,,0,,
2975,"Hàng nhận không đúng như hình, đã bán mà quảng cáo hình ảnh như thế, ai mà mua nữa, đầy shop bán sản phẩm giống mình mà giá còn chưa tới 1 nửa, bán hàng láo thế thì nên thay đổi hình ảnh đúng theo sản phẩm mình bán",,0,,
2986,"Trả góp sao lại trừ thẻ luôn 100% nhỉ? Đề nghị làm rõ giúp, tks!",,0,,
2990,"Hơi thất vọng về việc đổi trả của tiki nhất là với tổng đài viên nói chuyện k chuyên nghiệp,vì mình đặt nhầm hy vọng đổi lại nhưng k được.do mình đã lỡ bóc tem giấy.",,0,,
2995,"Mua tủ quần áo mà k biết đựng j nữa,giao đồ thì thiếu",,0,,
2997,Tôi nhận không đúng sản phẩm . Mà tiki giải quyết bảo là không có . Từ nay sẽ không mua bất cứ hàng gì của tiki cả. Làm ăn như vậy thì chịu r,,0,,
3004,Không hài lòng với kiểu kinh doanh miễn bán được hàng và lấy được tiền.,,0,,
3010,các bạn nhìn hộ mình hình 1 vs hình 2và 3 có điểm gì giống nhau ko ạ ? Chắc chắn là đéo liên quan gì luôn,,0,,
3014,Không nhận được tai nghe tặng kèm nha shop.,,0,,
3018,Nhận hàng xong mình k biết làm gì với nó vì không có ốc vít mà cũng k biết liên hệ ai vì lỡ xé cái đơn hàng khi mở hàng thôi thì tốn thêm 1 lần tiền kêu thợ mộc giúp. Lần sau k dám mua đồ online nữa 😭😭😭,,0,,
3022,Shop giao ko dùng sp. H làm sao dùng được đây. Quá tệ,,0,,
3025,dặt một đường giao một nẻo,,0,,
3026,Ngày 23/04/2019 tôi có đặt sản phẩm này nhưng lại nhận được hàng của V LOCK tôi hơi thất vọng về tiki,,0,,
3037,"Làm theo hướng dẫn, reset lại nhiều lần vẫn không kết nối đc với app. Đèn liên tục nhấp nháy vàng mà app ko tìm thấy. LH số hotline để hỏi hỗ trợ thì cả ngày ko lh dc. Haiz",,0,,
3045,"Giao hàng thiếu 2 cái bông đặt thêm của mình, yêu cầu shop giao bổ sung",,0,,
3048,1 bình còn 1 bình hết. Chắc shop ko kiểm hàng trước khi giao,,0,,
3054,"shop ghi tên sản phẩm sai,  lừa đảo mà tiki vẫn duyệt cho bán,  hài thật sự.  ghi  là ""đèn đen - kèm 1 bóng đổi 3 chế độ màu"" 219.000 mà nhận cái bóng trắng,  đèn thì chỉ có 1 công tắc tắt mở thì 3 chế độ màu kiểu gì.  giá bóng đèn ở ngoài mua 15k shop bán 50k 1 màu trắng.  làm ăn vậy mà tiki vẫn duyệt cho cái sp nhố nhăng này.",,0,,
3069,"Mua 2 cây giao 1 cây, tính tiền 2 cây, mình là khách hàng mua ủng hộ shop hồi giờ, shop làm mình thất vongj",,0,,
3079,QC có quà KM nhưng khi đặt mua thì báo hết quà.,,0,,
3080,"cùng sản phẩm mà 2 của hàng có giá gốc khác nhau, cách các thành viên của tiki tăng giá  xong lại chiết khấu cao giảm để câu khách thế ko đc, chiêu trò đó nó không bền. tiki kiểm tra lại các đơn vị bán trên kênh mình, mất lòng tin của khách quá",,0,,
3107,đặt 15m giao 10mmmmmmmmmm,,0,,
3116,bịch bọc ngoài rất củ và dơ không lịch sự tôn trọng khách,,0,,
3119,"Toi da nhan san pham cua Tiki, nhung rat tiec rang no da khong dung nhu hinh anh ban dau tren trang web. Neu la san pham ma toi nhan tuc te thi toi da khong dat.",,0,,
3124,"sách rất đẹp,nhưng mình ghét cái cách mà tiki chăm sóc khách hàng khi họ đặt bookcare nhưng không bọc sách.rồi phản hồi là do khách không sử dụng bôkcare.",,0,,
3129,Em đăng ký mua pin Maxell nhưng khi giao hàng lại là một nhãn hiệu pin khác. Hàng giao không đúng như lúc mua.,,0,,
3130,Tôi chưa nhận được hóa đơn gtgt mua hàng từ quý công ty. Đề nghị quý công ty gửi sớm cho tôi. tks,,0,,
3133,Mua loại kg dây mà giao hàng có dây giờ phải bỏ sọt rác,,0,,
3148,"Mình đặt kịch thước 1.8x 2 met, sao shop lại giao kiach thước 1.0 mét? Vui lòng dổi lại dùm. Cảm ơn",,0,,
3170,"Mua hàng của shop 2 lần. _x000D_
Lần thứ nhất, sau khi nhận hàng cả tháng chưa nhận được hóa đơn nên mình phải nhắc shop xuất hóa đơn. Shop trả lời bảo mình liên hệ với Tiki xem trong khi shop là bên xuất hóa đơn. Cuối cùng mình phải liên hệ với Tiki để yêu cầu họ liên hệ với shop để xuất hóa đơn._x000D_
Lần thứ hai, rút kinh nghiệm lần thứ nhất, sau khi nhận hàng 1 ngày mình đã nhắn cho shop nhờ xuất hóa đơn sớm giúp mình. Shop trả lời sẽ xuất hóa đơn và gửi sau tối đa 7 ngày kể từ ngày nhận hàng. Nhưng cuối cùng vẫn xuất hóa đơn chậm 1 ngày._x000D_
Mình đánh giá 1 sao, shop nghĩ mình nhỏ nhen nhưng shop đã bao giờ nghĩ thái độ kinh doanh của shop đã chu đáo với khách hàng hay chưa?_x000D_
Việc xuất hóa đơn điện tử rất đơn giản, ngay cả khi shop thuê kế toán dịch vụ thì cùng chỉ cần gửi thông tin kế toán sẽ xuất được hóa đơn ngay cho khách hàng. _x000D_
Vậy tại sao shop luôn phải chờ đến ngày cuối cùng của thời hạn mới gửi yêu cầu kế toán xuất hóa đơn rồi khi xuất muộn lại đổ tại kế toán xuất muộn, không phải tại mình?Trong khi việc xuất hóa đơn muộn cho khách không phải lần đầu nhưng shop không hề có biện pháp cải thiện hoạt động kinh doanh._x000D_
MÌnh đánh giá 1 sao về thái độ kinh doanh của shop.",,0,,
